PSID Gene Module kTotal kWithin kOut kDiff rank
LINC01804 LINC01804 orange 30.4782112502962 7.79123140619219 22.686979844104 -14.8957484379118 1
AC135012.2 AC135012.2 orange 28.125124816156 7.44162966130481 20.6834951548512 -13.2418654935464 2
AL020991.1 AL020991.1 orange 29.0844784473805 7.31914396588317 21.7653344814973 -14.4461905156141 3
AL772337.2 AL772337.2 orange 24.2248543319162 5.86211181390173 18.3627425180145 -12.5006307041127 4
RN7SL415P RN7SL415P orange 26.638715677122 5.41939076380022 21.2193249133217 -15.7999341495215 5
AC112721.2 AC112721.2 orange 25.5634442608427 5.36699692051168 20.196447340331 -14.8294504198193 6
AC012493.2 AC012493.2 orange 21.6887746091111 5.00138641577839 16.6873881933327 -11.6860017775543 7
CASC6 CASC6 orange 27.4815165969216 4.89128095584154 22.5902356410801 -17.6989546852385 8
AC112721.1 AC112721.1 orange 21.3981055930193 4.72904029938795 16.6690652936314 -11.9400249942434 9
SPATA31E1 SPATA31E1 orange 24.7096186627793 4.7109208494077 19.9986978133716 -15.2877769639639 10
TSPAN18 TSPAN18 orange 30.2546475867737 4.62441249498639 25.6302350917873 -21.005822596801 11
RPP40P1 RPP40P1 orange 24.6882723609656 4.51187786855662 20.176394492409 -15.6645166238524 12
OR1J1 OR1J1 orange 21.9295274667053 4.28962013896211 17.6399073277432 -13.3502871887811 13
AL080284.1 AL080284.1 orange 28.090784431624 4.05247033816704 24.0383140934569 -19.9858437552899 14
RPS16P9 RPS16P9 orange 24.883065684419 4.02216419088635 20.8609014935326 -16.8387373026463 15
DUSP19 DUSP19 orange 22.3427246054637 3.95219209556699 18.3905325098967 -14.4383404143297 16
AC124276.2 AC124276.2 orange 21.1394599520586 3.935112633141 17.2043473189176 -13.2692346857766 17
SPATA31C2 SPATA31C2 orange 32.0909898766215 3.81100777845198 28.2799820981696 -24.4689743197176 18
LINC01657 LINC01657 orange 27.3317367283073 3.25016097936382 24.0815757489435 -20.8314147695797 19
SPATA31C1 SPATA31C1 orange 19.0056034901386 3.0946286896656 15.910974800473 -12.8163461108074 20
SEMA5A SEMA5A orange 25.4158313639924 3.00231537854385 22.4135159854485 -19.4112006069046 21
AC113410.2 AC113410.2 orange 19.8794528319062 2.95139677343781 16.9280560584684 -13.9766592850306 22
LINC01322 LINC01322 orange 24.3244417299989 2.8974267684768 21.4270149615221 -18.5295881930453 23
LINC02248 LINC02248 orange 24.019508482247 2.87027293301063 21.1492355492364 -18.2789626162258 24
ELK2BP ELK2BP orange 22.9685977380819 2.81034346705509 20.1582542710268 -17.3479108039717 25
AC026826.1 AC026826.1 orange 20.0503100366181 2.69035841837896 17.3599516182391 -14.6695931998602 26
AC131011.1 AC131011.1 orange 19.77101566906 2.59071810905417 17.1802975600058 -14.5895794509516 27
MIR873 MIR873 orange 23.1354630185676 2.47022253493673 20.6652404836309 -18.1950179486941 28
LYPD6B LYPD6B orange 23.2262681776235 2.37858512606514 20.8476830515583 -18.4690979254932 29
AL772337.1 AL772337.1 orange 17.4275578348898 2.37798919868113 15.0495686362086 -12.6715794375275 30
AC011365.2 AC011365.2 orange 19.9404413401076 2.30598933519766 17.63445200491 -15.3284626697123 31
KCNJ6 KCNJ6 orange 21.6345405173768 2.30413978871795 19.3304007286589 -17.0262609399409 32
EIF4A1P9 EIF4A1P9 orange 18.8096299688778 2.18864134225651 16.6209886266213 -14.4323472843647 33
LINC02153 LINC02153 orange 24.2424558534055 2.18080656918297 22.0616492842225 -19.8808427150395 34
SDK1 SDK1 orange 21.2168502260797 2.17529840400283 19.0415518220769 -16.866253418074 35
SIGLEC31P SIGLEC31P orange 17.7019589630917 2.14264032275954 15.5593186403322 -13.4166783175727 36
PRB2 PRB2 orange 24.1960383699108 2.12702588692341 22.0690124829874 -19.941986596064 37
AC090692.1 AC090692.1 orange 20.0846025047125 2.10285406800319 17.9817484367093 -15.8788943687061 38
EFCAB14P1 EFCAB14P1 orange 19.9402204489238 2.04757500169055 17.8926454472332 -15.8450704455427 39
AC035140.1 AC035140.1 orange 21.4731424694969 1.99611260413206 19.4770298653649 -17.4809172612328 40
ATP5MC1P1 ATP5MC1P1 orange 17.850565133537 1.9720032320368 15.8785619015002 -13.9065586694634 41
ANKRD20A1 ANKRD20A1 orange 19.8236771676274 1.90527345162365 17.9184037160037 -16.0131302643801 42
AL451142.1 AL451142.1 orange 17.1206548235661 1.87089879972676 15.2497560238393 -13.3788572241126 43
SLC25A52 SLC25A52 orange 17.7160861264157 1.85850288386655 15.8575832425492 -13.9990803586826 44
CCDC144CP CCDC144CP orange 23.5269351728498 1.82226105792687 21.7046741149229 -19.882413056996 45
NDUFA5P3 NDUFA5P3 orange 17.1966353721739 1.81367313880461 15.3829622333693 -13.5692890945647 46
UBE2FP2 UBE2FP2 orange 15.8852078664997 1.7818560575971 14.1033518089026 -12.3214957513055 47
GGNBP1 GGNBP1 orange 19.81510386323 1.69247739403676 18.1226264691933 -16.4301490751565 48
CCDC70 CCDC70 orange 20.1598900113766 1.60928691245685 18.5506030989198 -16.9413161864629 49
AC128716.1 AC128716.1 orange 18.4326115128056 1.60703341846671 16.8255780943389 -15.2185446758722 50
RPL23AP12 RPL23AP12 orange 21.0255786108837 1.59888799339655 19.4266906174872 -17.8278026240906 51
AC068196.1 AC068196.1 orange 17.8707153956687 1.59452113556256 16.2761942601062 -14.6816731245436 52
INTS4 INTS4 orange 21.6115518827275 1.54287320996641 20.0686786727611 -18.5258054627947 53
LINC00158 LINC00158 orange 20.3490079059717 1.48336129038396 18.8656466155877 -17.3822853252038 54
ZSCAN30 ZSCAN30 orange 23.258306001881 1.48228443017869 21.7760215717024 -20.2937371415237 55
AC103719.1 AC103719.1 orange 21.7076161786613 1.41053600369271 20.2970801749686 -18.8865441712759 56
GRPEL2P3 GRPEL2P3 orange 15.4296431701131 1.40590841008442 14.0237347600287 -12.6178263499443 57
AC091544.5 AC091544.5 orange 25.5937413426477 1.39075025146876 24.202991091179 -22.8122408397102 58
PCGF7P PCGF7P orange 15.1420896316446 1.37802229490298 13.7640673367416 -12.3860450418387 59
AC092666.1 AC092666.1 orange 20.5027248714658 1.35079689141598 19.1519279800498 -17.8011310886338 60
RNU6-62P RNU6-62P orange 17.4060971451248 1.34948088344365 16.0566162616812 -14.7071353782375 61
AC010591.1 AC010591.1 orange 20.0923034663886 1.34120792252543 18.7510955438632 -17.4098876213378 62
GRID1-AS1 GRID1-AS1 orange 20.6146851192853 1.33094523123505 19.2837398880502 -17.9527946568152 63
AGBL5 AGBL5 orange 17.6723073979692 1.32463714169636 16.3476702562729 -15.0230331145765 64
B3GALT5 B3GALT5 orange 23.5933680858522 1.32389749914597 22.2694705867062 -20.9455730875602 65
PLXNA4 PLXNA4 orange 22.964892814134 1.32016450060795 21.6447283135261 -20.3245638129181 66
RNU6-80P RNU6-80P orange 14.9762182435007 1.27216962300506 13.7040486204957 -12.4318789974906 67
AC079382.1 AC079382.1 orange 20.2635159581578 1.25549815696948 19.0080178011883 -17.7525196442188 68
RAPGEF4-AS1 RAPGEF4-AS1 orange 22.3451449165735 1.23335543799785 21.1117894785757 -19.8784340405779 69
LINC01711 LINC01711 orange 13.6735548229678 1.21782958170393 12.4557252412639 -11.23789565956 70
KRT18P24 KRT18P24 orange 21.5544261282831 1.21260292080049 20.3418232074826 -19.1292202866822 71
OR52W1 OR52W1 orange 14.6136885018046 1.20127239164707 13.4124161101575 -12.2111437185104 72
AL772337.3 AL772337.3 orange 13.7372410571115 1.19347453730476 12.5437665198067 -11.350291982502 73
CFAP161 CFAP161 orange 23.4818746323853 1.16211942904873 22.3197552033365 -21.1576357742878 74
MOSPD3 MOSPD3 orange 18.3550549762754 1.15254181239567 17.2025131638797 -16.0499713514841 75
KCNG3 KCNG3 orange 17.4607266687903 1.14290571486531 16.317820953925 -15.1749152390597 76
OR13D3P OR13D3P orange 18.9887678950959 1.13397979146938 17.8547881036265 -16.7208083121571 77
AC120193.1 AC120193.1 orange 20.5137802374449 1.13383718733695 19.3799430501079 -18.246105862771 78
LYPLAL1 LYPLAL1 orange 20.9109254615827 1.13229824950796 19.7786272120747 -18.6463289625667 79
MSC-AS1 MSC-AS1 orange 17.5783173162739 1.10527036239627 16.4730469538776 -15.3677765914813 80
AC007370.2 AC007370.2 orange 20.9334576335033 1.0916440554705 19.8418135780328 -18.7501695225623 81
AC121247.1 AC121247.1 orange 20.7715831449948 1.08431839813981 19.687264746855 -18.6029463487152 82
AL031056.1 AL031056.1 orange 17.4606369343168 1.07677372897419 16.3838632053426 -15.3070894763684 83
AC005837.1 AC005837.1 orange 14.9557273540637 1.03663583738548 13.9190915166782 -12.8824556792927 84
AC015468.3 AC015468.3 orange 18.411545134859 1.0353419166407 17.3762032182183 -16.3408613015776 85
TRPC5 TRPC5 orange 20.7596022677407 1.02826452326984 19.7313377444708 -18.703073221201 86
AC092910.3 AC092910.3 orange 18.3685501836901 1.02732585203094 17.3412243316591 -16.3138984796282 87
AL592166.1 AL592166.1 orange 15.183546727967 1.01616466073967 14.1673820672274 -13.1512174064877 88
AC098859.2 AC098859.2 orange 14.4053772899806 1.01021838231472 13.3951589076659 -12.3849405253512 89
