PSID Gene Module kTotal kWithin kOut kDiff rank
MOG MOG red 6.48830917272447 3.62746830295038 2.8608408697741 0.76662743317628 1
GJB1 GJB1 red 6.98220143302009 3.5602225797731 3.42197885324699 0.138243726526103 2
FA2H FA2H red 6.53040413363951 3.25707695331764 3.27332718032188 -0.0162502270042397 3
EFS EFS red 5.62188182313123 2.77751209605871 2.84436972707252 -0.0668576310138107 4
ENPP2 ENPP2 red 5.54661800933077 2.64751133403587 2.8991066752949 -0.251595341259025 5
PAQR4 PAQR4 red 7.03012302773501 2.61294108876819 4.41718193896682 -1.80424085019863 6
ELOVL1 ELOVL1 red 5.83757333557755 2.60114590188844 3.2364274336891 -0.635281531800659 7
FEZ1 FEZ1 red 5.5092520772405 2.45871481596279 3.05053726127771 -0.591822445314924 8
NINJ2 NINJ2 red 5.46545374613348 2.37085305201705 3.09460069411643 -0.723747642099373 9
GAL3ST1 GAL3ST1 red 5.81508926356107 2.35668607321047 3.4584031903506 -1.10171711714013 10
RNASE1 RNASE1 red 5.23382882466183 2.31967244642362 2.9141563782382 -0.59448393181458 11
UGT8 UGT8 red 5.49298351872769 2.14228750907947 3.35069600964822 -1.20840850056874 12
CA14 CA14 red 4.87551629241643 2.07851978996176 2.79699650245467 -0.718476712492911 13
SEPT4 SEPT4 red 4.99397793607237 2.06095611276646 2.93302182330591 -0.872065710539451 14
MARCKSL1 MARCKSL1 red 5.32575083088111 2.05393604091556 3.27181478996556 -1.21787874905 15
MAL MAL red 4.90016503250251 1.85840437081222 3.04176066169029 -1.18335629087808 16
LIPE LIPE red 5.4263186607855 1.77636546903056 3.64995319175494 -1.87358772272438 17
SLC12A2 SLC12A2 red 4.35363331438754 1.75432427797999 2.59930903640755 -0.844984758427565 18
ERBB3 ERBB3 red 5.63568644900207 1.75369586558442 3.88199058341766 -2.12829471783324 19
HOXD1 HOXD1 red 4.11381081362241 1.73171062340025 2.38210019022216 -0.65038956682191 20
SIRT2 SIRT2 red 6.58760461988271 1.63198611034824 4.95561850953447 -3.32363239918623 21
COL4A5 COL4A5 red 4.65001169362802 1.60956613092106 3.04044556270696 -1.4308794317859 22
PRKCQ PRKCQ red 4.58316106951736 1.56193770122557 3.02122336829179 -1.45928566706621 23
PLD1 PLD1 red 4.60438245357321 1.53315039392382 3.07123205964939 -1.53808166572557 24
