PSID Gene Module kTotal kWithin kOut kDiff rank
DSP DSP pink 6.67957976014466 4.09940382898856 2.5801759311561 1.51922789783246 1
FMOD FMOD pink 6.87601970297812 3.90777485984365 2.96824484313446 0.939530016709191 2
SLC6A20 SLC6A20 pink 6.67163448321218 3.90348086520527 2.7681536180069 1.13532724719837 3
SLC13A4 SLC13A4 pink 5.90526108786254 3.54009945974001 2.36516162812254 1.17493783161747 4
SERPIND1 SERPIND1 pink 5.85992115729871 3.37518428350861 2.4847368737901 0.89044740971851 5
CRABP1 CRABP1 pink 6.01330296435462 3.26947495817921 2.74382800617541 0.525646952003808 6
KDR KDR pink 5.54883190196449 3.10902766671669 2.4398042352478 0.669223431468897 7
FRZB FRZB pink 5.61261737286603 3.01417315560989 2.59844421725614 0.415728938353749 8
F10 F10 pink 6.02539932394432 2.94292464509285 3.08247467885147 -0.139550033758624 9
PCOLCE PCOLCE pink 5.47825941755155 2.85030327568977 2.62795614186178 0.222347133827995 10
FOXC1 FOXC1 pink 6.99781113142988 2.69218065916116 4.30563047226873 -1.61344981310757 11
PKP2 PKP2 pink 5.34479567453867 2.63634565282769 2.70845002171098 -0.0721043688832887 12
SLC22A2 SLC22A2 pink 5.26787444928474 2.51230702394916 2.75556742533559 -0.243260401386427 13
PTGFR PTGFR pink 4.8315384544055 2.41388244574647 2.41765600865903 -0.00377356291256348 14
PTGDS PTGDS pink 4.70185651873513 2.34280869214731 2.35904782658781 -0.016239134440502 15
SLC22A6 SLC22A6 pink 4.6580624956267 2.31848951354038 2.33957298208632 -0.0210834685459389 16
COL6A3 COL6A3 pink 4.67456709049786 2.3044258558818 2.37014123461606 -0.0657153787342519 17
TNFRSF11B TNFRSF11B pink 6.67466832087747 2.28282918627867 4.3918391345988 -2.10900994832013 18
SIX1 SIX1 pink 4.44100606900813 2.28211335293807 2.15889271607006 0.123220636868005 19
COL1A2 COL1A2 pink 5.32849062641161 2.11660650774492 3.21188411866668 -1.09527761092176 20
GAS1 GAS1 pink 4.97952927684464 2.10495596376712 2.87457331307752 -0.769617349310392 21
CTSK CTSK pink 5.13817801669493 2.07617661299471 3.06200140370021 -0.985824790705498 22
FGL2 FGL2 pink 6.06147849756528 1.97643356945382 4.08504492811146 -2.10861135865764 23
SLPI SLPI pink 4.31521412114662 1.94648855895765 2.36872556218897 -0.422237003231325 24
CFH CFH pink 6.70345983467571 1.90732702575348 4.79613280892223 -2.88880578316875 25
VCAM1 VCAM1 pink 4.48601157354708 1.88116975026747 2.60484182327961 -0.723672073012135 26
CRABP2 CRABP2 pink 4.00548718410178 1.87960315106805 2.12588403303372 -0.246280881965668 27
MRC2 MRC2 pink 4.09829283778129 1.71916068464887 2.37913215313243 -0.659971468483561 28
C1S C1S pink 6.55197093991897 1.6803235977185 4.87164734220047 -3.19132374448197 29
PRELP PRELP pink 7.86863860208993 1.62909585438353 6.2395427477064 -4.61044689332286 30
ACADL ACADL pink 4.71249535733445 1.62462016869028 3.08787518864417 -1.46325501995389 31
MEOX2 MEOX2 pink 3.92816958101151 1.62342338647094 2.30474619454057 -0.681322808069634 32
IGFBP2 IGFBP2 pink 4.15945056669852 1.60314129732914 2.55630926936938 -0.953167972040236 33
SVIL SVIL pink 5.87667729568994 1.60030576742438 4.27637152826556 -2.67606576084119 34
BMP5 BMP5 pink 3.61947973275729 1.57021965979667 2.04926007296062 -0.479040413163953 35
SLC26A2 SLC26A2 pink 4.10675416055732 1.54349390670555 2.56326025385177 -1.01976634714621 36
ITGBL1 ITGBL1 pink 3.6622915724002 1.53603835577556 2.12625321662464 -0.590214860849075 37
BMP4 BMP4 pink 3.60822441339448 1.45672894379538 2.15149546959909 -0.694766525803709 38
CCR9 CCR9 pink 3.50793123783348 1.43067120230499 2.07726003552849 -0.646588833223499 39
DSC3 DSC3 pink 3.96296561536059 1.41610515335461 2.54686046200597 -1.13075530865136 40
C1R C1R pink 8.78209998380575 1.40027671407766 7.38182326972809 -5.98154655565043 41
ITIH2 ITIH2 pink 3.42242691907353 1.36220531174427 2.06022160732926 -0.698016295584986 42
IGF2 IGF2 pink 3.52628144891264 1.34785309166764 2.178428357245 -0.830575265577364 43
RARRES2 RARRES2 pink 5.59678812040641 1.33968837727874 4.25709974312767 -2.91741136584892 44
RIPK4 RIPK4 pink 3.65071173729522 1.3367546035512 2.31395713374402 -0.977202530192821 45
MRC1 MRC1 pink 4.57914793644168 1.29882967366625 3.28031826277543 -1.98148858910918 46
F13A1 F13A1 pink 4.48736644084224 1.28150635938149 3.20586008146075 -1.92435372207926 47
KRT19 KRT19 pink 3.8738172902797 1.27216648221359 2.6016508080661 -1.32948432585251 48
FBLN5 FBLN5 pink 4.31959874063084 1.26813772922182 3.05146101140902 -1.7833232821872 49
GYPC GYPC pink 6.18479043208033 1.24564995019339 4.93914048188694 -3.69349053169355 50
ALDH1A2 ALDH1A2 pink 3.68781873004961 1.23523623769696 2.45258249235266 -1.2173462546557 51
DSG2 DSG2 pink 3.49794832009943 1.22556087573089 2.27238744436854 -1.04682656863765 52
CES1 CES1 pink 3.853079040242 1.22165769218077 2.63142134806123 -1.40976365588046 53
LEPR LEPR pink 3.87611974315147 1.21017364466113 2.66594609849034 -1.4557724538292 54
CYP1B1 CYP1B1 pink 4.02251156652241 1.19761153978586 2.82490002673655 -1.62728848695069 55
SLC22A8 SLC22A8 pink 3.51839514135692 1.18350280653408 2.33489233482283 -1.15138952828875 56
COL1A1 COL1A1 pink 3.52913836868121 1.14680282700888 2.38233554167233 -1.23553271466345 57
TWIST1 TWIST1 pink 4.12219802333894 1.1432045962498 2.97899342708914 -1.83578883083934 58
SERPING1 SERPING1 pink 6.65769638127367 1.13141264003404 5.52628374123963 -4.39487110120559 59
LILRB5 LILRB5 pink 3.61893550400308 1.12757183968528 2.49136366431779 -1.36379182463251 60
DEFB1 DEFB1 pink 3.30784623191558 1.10543565976116 2.20241057215442 -1.09697491239327 61
PRRX2 PRRX2 pink 3.39137351938355 1.09284371246458 2.29852980691897 -1.20568609445439 62
C7 C7 pink 4.10728109283313 1.08344715889426 3.02383393393887 -1.94038677504461 63
LTBP2 LTBP2 pink 4.13607632238062 1.05887258251216 3.07720373986847 -2.01833115735631 64
PROS1 PROS1 pink 5.60723310835262 1.05634165362647 4.55089145472615 -3.49454980109969 65
SLC6A13 SLC6A13 pink 3.37782055957834 1.02062950317452 2.35719105640382 -1.33656155322929 66
PDGFD PDGFD pink 3.27122518611163 1.01920175514721 2.25202343096442 -1.23282167581721 67
SEMA3C SEMA3C pink 3.55954817904543 0.992503203947894 2.56704497509754 -1.57454177114964 68
KLF5 KLF5 pink 3.14471943652141 0.990247944010916 2.15447149251049 -1.16422354849958 69
BMP6 BMP6 pink 4.62469747215521 0.970733409980674 3.65396406217454 -2.68323065219387 70
AGTR1 AGTR1 pink 4.41030246613118 0.968204427332789 3.44209803879839 -2.4738936114656 71
ADAM12 ADAM12 pink 4.11385205946958 0.962536580515083 3.1513154789545 -2.18877889843941 72
ADH1B ADH1B pink 4.63597115867059 0.949750731137698 3.68622042753289 -2.7364696963952 73
ECM2 ECM2 pink 3.97431842094283 0.934394552871478 3.03992386807135 -2.10552931519987 74
